id,brewery_id,name,name_kana,name_en,status,confidence,source_id,evidence
52295,937,美田,,,draft,0.65,sakenowa_api,
52296,937,三井の寿,,,draft,0.65,sakenowa_api,
52297,937,栄田,,,draft,0.65,sakenowa_api,
52298,937,古醸美田,,,draft,0.65,sakenowa_api,
52299,945,蒼田,,,draft,0.65,sakenowa_api,
52300,945,寒山水,,,draft,0.65,sakenowa_api,
52301,945,喜多屋,,,draft,0.65,sakenowa_api,
52302,945,吟の瞳,,,draft,0.65,sakenowa_api,
52303,931,綾花,,,draft,0.65,sakenowa_api,
52304,931,旭菊,,,draft,0.65,sakenowa_api,
52305,979,庭のうぐいす,,,draft,0.65,sakenowa_api,
52307,948,国菊,,,draft,0.65,sakenowa_api,
52308,948,比良松,,,draft,0.65,sakenowa_api,
52309,977,独楽蔵,,,draft,0.65,sakenowa_api,
52310,977,杜の蔵,,,draft,0.65,sakenowa_api,
52311,977,秘,,,draft,0.65,sakenowa_api,
52312,977,一の矢,,,draft,0.65,sakenowa_api,
52313,952,繁桝,,,draft,0.65,sakenowa_api,
52314,952,麹屋,,,draft,0.65,sakenowa_api,
52315,952,福乃酒,,,draft,0.65,sakenowa_api,
52316,952,博多一本〆,,,draft,0.65,sakenowa_api,
52317,952,志のぶ,,,draft,0.65,sakenowa_api,
52318,952,しげます 大吟醸生原酒,,,draft,0.65,sakenowa_api,
52319,952,可也,,,draft,0.65,sakenowa_api,
52320,935,初吉野,,,draft,0.65,sakenowa_api,
52321,935,博多百年蔵,,,draft,0.65,sakenowa_api,
52323,7202,純天山,,,draft,0.65,sakenowa_api,
52326,7202,遊花,,,draft,0.65,sakenowa_api,
52327,7202,re:echo,,,draft,0.65,sakenowa_api,
52335,7196,日下無双,,,draft,0.65,sakenowa_api,
52340,6980,雲仙,,,draft,0.65,sakenowa_api,
52341,6980,美禄天,,,draft,0.65,sakenowa_api,
52344,6989,確蔵,,,draft,0.65,sakenowa_api,
52345,6989,横山五十,,,draft,0.65,sakenowa_api,
52348,6986,福海,,,draft,0.65,sakenowa_api,
52354,7128,千羽鶴,,,draft,0.65,sakenowa_api,
52358,7115,なごり雪,,,draft,0.65,sakenowa_api,
52359,7115,USUKI,,,draft,0.65,sakenowa_api,
52360,7142,角の井,,,draft,0.65,sakenowa_api,
52361,7142,角ノ井,,,draft,0.65,sakenowa_api,
52364,7132,和香牡丹,,,draft,0.65,sakenowa_api,
52368,7129,華鷹,,,draft,0.65,sakenowa_api,
52369,7136,薫長,,,draft,0.65,sakenowa_api,
52371,7116,樹里愛,,,draft,0.65,sakenowa_api,
52372,7116,源,,,draft,0.65,sakenowa_api,
52373,7116,ゆふいんの森,,,draft,0.65,sakenowa_api,
52374,7116,八鹿 秋の純米酒 ひやおろし,,,draft,0.65,sakenowa_api,
52375,7116,にごり酒,,,draft,0.65,sakenowa_api,
52376,6868,千徳,,,draft,0.65,sakenowa_api,
52377,6868,蔵の真心,,,draft,0.65,sakenowa_api,
52378,6868,金雫,,,draft,0.65,sakenowa_api,
52380,6169,養老酒造,,,draft,0.65,sakenowa_api,
52382,7937,呉の太陽,,,draft,0.65,sakenowa_api,
52383,1382,菊鷹,,,draft,0.65,sakenowa_api,
52384,1382,尾州壽,,,draft,0.65,sakenowa_api,
52387,3811,Noname Irodori 紺碧,,,draft,0.65,sakenowa_api,
52388,3811,イセノハナ,,,draft,0.65,sakenowa_api,
52393,3229,貴一本,,,draft,0.65,sakenowa_api,
52394,7305,石見銀山,,,draft,0.65,sakenowa_api,
52395,7305,岩見辛口,,,draft,0.65,sakenowa_api,
52396,7305,理可,,,draft,0.65,sakenowa_api,
52400,102,会州一,,,draft,0.65,sakenowa_api,
52403,3237,hajime,,,draft,0.65,sakenowa_api,
52404,5580,せきのいち,,,draft,0.65,sakenowa_api,
52405,5580,スパークリング清酒,,,draft,0.65,sakenowa_api,
52407,5577,ひやおろし,,,draft,0.65,sakenowa_api,
52408,5577,㐂久盛,,,draft,0.65,sakenowa_api,
52409,5577,人魚の涙,,,draft,0.65,sakenowa_api,
52410,5577,有末,,,draft,0.65,sakenowa_api,
52412,5577,展勝桜,,,draft,0.65,sakenowa_api,
52413,5577,百姓おどり,,,draft,0.65,sakenowa_api,
52414,5577,シャムロック,,,draft,0.65,sakenowa_api,
52415,5577,アウトレット,,,draft,0.65,sakenowa_api,
52417,5577,666,,,draft,0.65,sakenowa_api,
52419,2492,琵琶のさざ浪,,,draft,0.65,sakenowa_api,
52420,2492,琵琶のささ浪,,,draft,0.65,sakenowa_api,
52421,2492,東京駅ラベル,,,draft,0.65,sakenowa_api,
52422,2492,武蔵野,,,draft,0.65,sakenowa_api,
52424,7348,男の友情,,,draft,0.65,sakenowa_api,
52425,115,風が吹く,,,draft,0.65,sakenowa_api,
52426,115,萬代芳,,,draft,0.65,sakenowa_api,
52427,5591,勇心,,,draft,0.65,sakenowa_api,
52428,221,凌駕,,,draft,0.65,sakenowa_api,
52430,221,松の井,,,draft,0.65,sakenowa_api,
52433,4276,一喜,,,draft,0.65,sakenowa_api,
52434,4276,きのえね,,,draft,0.65,sakenowa_api,
52437,7361,辻風,,,draft,0.65,sakenowa_api,
52438,861,栄光冨士,,,draft,0.65,sakenowa_api,
52439,861,有加藤,,,draft,0.65,sakenowa_api,
52440,861,虎穴,,,draft,0.65,sakenowa_api,
52441,861,出羽の里,,,draft,0.65,sakenowa_api,
52444,245,あゆカップ,,,draft,0.65,sakenowa_api,
52451,4718,藏王,,,draft,0.65,sakenowa_api,
52453,6085,馬酔木,,,draft,0.65,sakenowa_api,
52456,4302,源作,,,draft,0.65,sakenowa_api,
52457,4302,寒菊 どぶろく 銀八,,,draft,0.65,sakenowa_api,
52458,2503,五十嵐,,,draft,0.65,sakenowa_api,
52459,2503,天覧山,,,draft,0.65,sakenowa_api,
52460,2503,風翠,,,draft,0.65,sakenowa_api,
52464,3223,加茂五葉,,,draft,0.65,sakenowa_api,
52465,7337,Suginamiki,,,draft,0.65,sakenowa_api,
52470,1129,綾部の四季,,,draft,0.65,sakenowa_api,
52471,1129,Ryon,,,draft,0.65,sakenowa_api,
52473,7922,吉田屋,,,draft,0.65,sakenowa_api,
52474,7922,亀齢萬年,,,draft,0.65,sakenowa_api,
52476,4114,屋守,,,draft,0.65,sakenowa_api,
52477,4114,十右衛門,,,draft,0.65,sakenowa_api,
52478,4114,ぎんから,,,draft,0.65,sakenowa_api,
52479,4114,NEON,,,draft,0.65,sakenowa_api,
52480,7285,開春,,,draft,0.65,sakenowa_api,
52481,7285,石のかんばせ,,,draft,0.65,sakenowa_api,
52482,7285,寛文の雫,,,draft,0.65,sakenowa_api,
52483,7300,玉櫻,,,draft,0.65,sakenowa_api,
52485,5511,上澄,,,draft,0.65,sakenowa_api,
52486,3195,酒一筋,,,draft,0.65,sakenowa_api,
52488,2270,寧音,,,draft,0.65,sakenowa_api,
52489,2270,夏越酒,,,draft,0.65,sakenowa_api,
52490,2270,輪島物語,,,draft,0.65,sakenowa_api,
52491,2270,奥能登の白菊,,,draft,0.65,sakenowa_api,
52492,68,燦水木,,,draft,0.65,sakenowa_api,
52493,68,木祖地,,,draft,0.65,sakenowa_api,
52495,68,木曽路 三割麹,,,draft,0.65,sakenowa_api,
52496,5997,19歳の酒,,,draft,0.65,sakenowa_api,
52501,5505,君萬代,,,draft,0.65,sakenowa_api,
52505,5512,銅鑼美,,,draft,0.65,sakenowa_api,
52506,5512,呑美多,,,draft,0.65,sakenowa_api,
52508,7214,パンダ出没注意,,,draft,0.65,sakenowa_api,
52509,7214,ぱんだ祭り,,,draft,0.65,sakenowa_api,
52511,7214,たけのそのパンダフェスティバル,,,draft,0.65,sakenowa_api,
52513,270,大地の虎,,,draft,0.65,sakenowa_api,
52514,859,壽,,,draft,0.65,sakenowa_api,
52515,5986,みずかがみ,,,draft,0.65,sakenowa_api,
52516,5986,しぼったそのまま一番酒,,,draft,0.65,sakenowa_api,
52517,298,勝保,,,draft,0.65,sakenowa_api,
52518,298,得月,,,draft,0.65,sakenowa_api,
52520,617,キクマサピン,,,draft,0.65,sakenowa_api,
52521,617,すだち冷酒,,,draft,0.65,sakenowa_api,
52527,980,山の壽,,,draft,0.65,sakenowa_api,
52528,980,BaSaRa,,,draft,0.65,sakenowa_api,
52530,1866,白隠政宗,,,draft,0.65,sakenowa_api,
52533,5263,Yume wa Masayume,,,draft,0.65,sakenowa_api,
52534,5263,艶,,,draft,0.65,sakenowa_api,
52535,5263,夢は正夢,,,draft,0.65,sakenowa_api,
52536,5263,団,,,draft,0.65,sakenowa_api,
52537,3452,じょっぱり,,,draft,0.65,sakenowa_api,
52538,3452,龍飛,,,draft,0.65,sakenowa_api,
52539,3452,蔵子,,,draft,0.65,sakenowa_api,
52542,3451,モヒカン娘,,,draft,0.65,sakenowa_api,
52543,3451,ん,,,draft,0.65,sakenowa_api,
52544,3451,ビキニ娘,,,draft,0.65,sakenowa_api,
52545,6554,二世古,,,draft,0.65,sakenowa_api,
52547,7897,広島,,,draft,0.65,sakenowa_api,
52552,6987,みずの光彩,,,draft,0.65,sakenowa_api,
52554,6987,神の光,,,draft,0.65,sakenowa_api,
52556,953,寒北斗,,,draft,0.65,sakenowa_api,
52557,953,玉の井,,,draft,0.65,sakenowa_api,
52558,953,喜平太,,,draft,0.65,sakenowa_api,
52561,981,夏大吟,,,draft,0.65,sakenowa_api,
52562,981,Debut,,,draft,0.65,sakenowa_api,
52563,981,筍,,,draft,0.65,sakenowa_api,
52564,981,若の壽,,,draft,0.65,sakenowa_api,
52565,981,若竹屋,,,draft,0.65,sakenowa_api,
52566,981,一、,,,draft,0.65,sakenowa_api,
52568,5574,鹿蝦夷,,,draft,0.65,sakenowa_api,
52569,5574,紫宙,,,draft,0.65,sakenowa_api,
52570,992,駿,,,draft,0.65,sakenowa_api,
52571,992,磯乃澤,,,draft,0.65,sakenowa_api,
52572,992,中州,,,draft,0.65,sakenowa_api,
52573,992,ISONOSAWA,,,draft,0.65,sakenowa_api,
52574,992,うきは,,,draft,0.65,sakenowa_api,
52575,992,一番流,,,draft,0.65,sakenowa_api,
52576,105,Yamatoya Zennai,,,draft,0.65,sakenowa_api,
52577,105,峰の,,,draft,0.65,sakenowa_api,
52578,105,峰の雪,,,draft,0.65,sakenowa_api,
52580,4614,松みどり,,,draft,0.65,sakenowa_api,
52582,4614,亮,,,draft,0.65,sakenowa_api,
52583,4614,琴姫,,,draft,0.65,sakenowa_api,
52584,4614,四季の箱根,,,draft,0.65,sakenowa_api,
52585,52,中甼,,,draft,0.65,sakenowa_api,
52586,52,善哉 辛口,,,draft,0.65,sakenowa_api,
52587,1864,今の浦,,,draft,0.65,sakenowa_api,
52591,5515,愛醸一献,,,draft,0.65,sakenowa_api,
52595,6046,旭若松,,,draft,0.65,sakenowa_api,
52598,7354,どぶろく,,,draft,0.65,sakenowa_api,
52599,859,磐城寿,,,draft,0.65,sakenowa_api,
52600,859,土耕ん醸,,,draft,0.65,sakenowa_api,
52603,8825,長久,,,draft,0.65,sakenowa_api,
52604,7291,純米大吟醸,,,draft,0.65,sakenowa_api,
52605,7286,十旭日,,,draft,0.65,sakenowa_api,
52606,7286,十字旭日,,,draft,0.65,sakenowa_api,
52609,2164,甚五郎,,,draft,0.65,sakenowa_api,
52610,231,砂金,,,draft,0.65,sakenowa_api,
52614,3201,萬年雪,,,draft,0.65,sakenowa_api,
52617,638,ワンカップ®,,,draft,0.65,sakenowa_api,
52619,638,特撰 大吟醸,,,draft,0.65,sakenowa_api,
52620,638,金鹿,,,draft,0.65,sakenowa_api,
52621,638,長兵衛,,,draft,0.65,sakenowa_api,
52624,99,夢の香,,,draft,0.65,sakenowa_api,
52628,1375,清須,,,draft,0.65,sakenowa_api,
52629,1375,清洲城 信長 しぼりたて,,,draft,0.65,sakenowa_api,
52630,8818,龍神丸,,,draft,0.65,sakenowa_api,
52631,8818,喜楽里,,,draft,0.65,sakenowa_api,
52632,8818,てんきゅう,,,draft,0.65,sakenowa_api,
52634,8818,高垣,,,draft,0.65,sakenowa_api,
52635,5786,よねぎん,,,draft,0.65,sakenowa_api,
52636,5786,三日踊,,,draft,0.65,sakenowa_api,
52637,535,千代緑,,,draft,0.65,sakenowa_api,
52638,48,佐久乃花,,,draft,0.65,sakenowa_api,
52639,3455,鯵ヶ澤,,,draft,0.65,sakenowa_api,
52640,3455,天馬,,,draft,0.65,sakenowa_api,
52643,3455,鯵ケ澤,,,draft,0.65,sakenowa_api,
52644,3455,岩木川,,,draft,0.65,sakenowa_api,
52645,1403,極,,,draft,0.65,sakenowa_api,
52646,1403,長譽,,,draft,0.65,sakenowa_api,
52647,1403,Bassyu,,,draft,0.65,sakenowa_api,
52650,1403,まるいし,,,draft,0.65,sakenowa_api,
52655,1848,大虹,,,draft,0.65,sakenowa_api,
52658,2482,天仁,,,draft,0.65,sakenowa_api,
52660,10,旭の出乃勢正宗,,,draft,0.65,sakenowa_api,
52661,2257,池月,,,draft,0.65,sakenowa_api,
52662,2257,島屋,,,draft,0.65,sakenowa_api,
52663,4294,上総の国 一ノ宮,,,draft,0.65,sakenowa_api,
52666,1857,北の丸,,,draft,0.65,sakenowa_api,
52669,675,花てがみ,,,draft,0.65,sakenowa_api,
52672,651,佐久佐,,,draft,0.65,sakenowa_api,
52675,6529,関東の華,,,draft,0.65,sakenowa_api,
52676,6529,聖火,,,draft,0.65,sakenowa_api,
52678,4612,酒岳堂,,,draft,0.65,sakenowa_api,
52679,4612,箱根街道,,,draft,0.65,sakenowa_api,
52680,7282,誉池月,,,draft,0.65,sakenowa_api,
52681,5514,二波山 松緑,,,draft,0.65,sakenowa_api,
52684,19,北安大國,,,draft,0.65,sakenowa_api,
52685,19,居谷里,,,draft,0.65,sakenowa_api,
52687,5788,出世男 大吟醸,,,draft,0.65,sakenowa_api,
52689,4705,DATE SEVEN,,,draft,0.65,sakenowa_api,
52690,5255,真名鶴,,,draft,0.65,sakenowa_api,
52691,5255,奏雨,,,draft,0.65,sakenowa_api,
52698,1384,長玲 禄,,,draft,0.65,sakenowa_api,
52700,2507,鏡山,,,draft,0.65,sakenowa_api,
52701,2507,仁科誉,,,draft,0.65,sakenowa_api,
52708,6160,谷櫻,,,draft,0.65,sakenowa_api,
52714,91,あぶくま,,,draft,0.65,sakenowa_api,
52715,91,八千万年の雫,,,draft,0.65,sakenowa_api,
52718,2160,飛騨路,,,draft,0.65,sakenowa_api,
52720,1136,STARS,,,draft,0.65,sakenowa_api,
52721,1136,カフェSAKEしろいスパークリング,,,draft,0.65,sakenowa_api,
52722,1136,ピアノ,,,draft,0.65,sakenowa_api,
52723,1136,伏見の竜馬,,,draft,0.65,sakenowa_api,
52724,1136,Tozai,,,draft,0.65,sakenowa_api,
52727,660,山名,,,draft,0.65,sakenowa_api,
52728,7284,天穏,,,draft,0.65,sakenowa_api,
52729,7284,無窮天穏,,,draft,0.65,sakenowa_api,
52731,4698,閖,,,draft,0.65,sakenowa_api,
52733,1395,衣が浦若水,,,draft,0.65,sakenowa_api,
52736,41,白珠,,,draft,0.65,sakenowa_api,
52741,7301,如雨露,,,draft,0.65,sakenowa_api,
52742,7301,悪乃代官,,,draft,0.65,sakenowa_api,
52743,7301,加茂福,,,draft,0.65,sakenowa_api,
52744,7301,裏死神,,,draft,0.65,sakenowa_api,
52746,2484,高麗王,,,draft,0.65,sakenowa_api,
52748,4623,塔の沢,,,draft,0.65,sakenowa_api,
52749,4623,天晴,,,draft,0.65,sakenowa_api,
52750,4623,曙光,,,draft,0.65,sakenowa_api,
52751,4623,雨過天青,,,draft,0.65,sakenowa_api,
52752,4623,さざなみ,,,draft,0.65,sakenowa_api,
52753,4623,みねもと,,,draft,0.65,sakenowa_api,
52754,4623,どぶろく,,,draft,0.65,sakenowa_api,
52755,4623,吟醸酒湘南,,,draft,0.65,sakenowa_api,
52756,4623,湘南,,,draft,0.65,sakenowa_api,
52757,4623,鎌倉栞,,,draft,0.65,sakenowa_api,
52758,4623,かっぱの純米吟醸,,,draft,0.65,sakenowa_api,
52762,6761,蝉,,,draft,0.65,sakenowa_api,
52763,6761,ソワニエ,,,draft,0.65,sakenowa_api,
52764,6761,通潤,,,draft,0.65,sakenowa_api,
52767,1849,誉富士,,,draft,0.65,sakenowa_api,
52768,1849,喜平 静岡蔵謹醸,,,draft,0.65,sakenowa_api,
52770,4710,金の井,,,draft,0.65,sakenowa_api,
52771,3800,颯,,,draft,0.65,sakenowa_api,
52772,4286,吉壽,,,draft,0.65,sakenowa_api,
52775,3440,おしまこ美人,,,draft,0.65,sakenowa_api,
52776,3440,北限海峡,,,draft,0.65,sakenowa_api,
52777,3440,海峡浪漫,,,draft,0.65,sakenowa_api,
52778,3440,祈水,,,draft,0.65,sakenowa_api,
52779,3440,寒立馬,,,draft,0.65,sakenowa_api,
52780,3440,純,,,draft,0.65,sakenowa_api,
52783,672,葛根の花,,,draft,0.65,sakenowa_api,
52785,658,乙女,,,draft,0.65,sakenowa_api,
52786,2693,小富士,,,draft,0.65,sakenowa_api,
52787,2693,小冨士 超辛口,,,draft,0.65,sakenowa_api,
52788,4707,感謝酒,,,draft,0.65,sakenowa_api,
52791,4707,三米八旨,,,draft,0.65,sakenowa_api,
52792,4707,Mr.Summer Time,,,draft,0.65,sakenowa_api,
52794,6763,蘇望,,,draft,0.65,sakenowa_api,
52795,6763,泰斗,,,draft,0.65,sakenowa_api,
52796,947,竹滴,,,draft,0.65,sakenowa_api,
52797,947,萬代,,,draft,0.65,sakenowa_api,
52798,947,博多の森,,,draft,0.65,sakenowa_api,
52799,5569,桜顔 楽歳,,,draft,0.65,sakenowa_api,
52800,5569,慈空,,,draft,0.65,sakenowa_api,
52801,5569,もりおか すぱぁくりんぐ,,,draft,0.65,sakenowa_api,
52803,7294,環日本海,,,draft,0.65,sakenowa_api,
52805,676,さくら浪漫,,,draft,0.65,sakenowa_api,
52807,7296,ヤマサン正宗,,,draft,0.65,sakenowa_api,
52812,6556,十一州,,,draft,0.65,sakenowa_api,
52813,6556,なまら超辛,,,draft,0.65,sakenowa_api,
52815,6556,北の大志,,,draft,0.65,sakenowa_api,
52816,2495,ARROZ,,,draft,0.65,sakenowa_api,
52817,2495,雫滴,,,draft,0.65,sakenowa_api,
52818,3222,和心,,,draft,0.65,sakenowa_api,
52819,3222,作州武蔵,,,draft,0.65,sakenowa_api,
52821,1,しぼったまんま,,,draft,0.65,sakenowa_api,
52823,29,スクエアワン,,,draft,0.65,sakenowa_api,
52827,5572,北窓三友,,,draft,0.65,sakenowa_api,
52828,5572,北総三友,,,draft,0.65,sakenowa_api,
52829,46,SAKU13,,,draft,0.65,sakenowa_api,
52833,2511,秩父錦,,,draft,0.65,sakenowa_api,
52834,2511,霞,,,draft,0.65,sakenowa_api,
52836,12,雪猿,,,draft,0.65,sakenowa_api,
52838,556,香り燗漫,,,draft,0.65,sakenowa_api,
52839,4613,箱根薔薇,,,draft,0.65,sakenowa_api,
52842,5524,彦市,,,draft,0.65,sakenowa_api,
52843,5524,和の月,,,draft,0.65,sakenowa_api,
52844,5524,淡薫泡,,,draft,0.65,sakenowa_api,
52845,5524,鯛より,,,draft,0.65,sakenowa_api,
52846,5524,桂利奈,,,draft,0.65,sakenowa_api,
52848,87,吉の川,,,draft,0.65,sakenowa_api,
52850,257,雪紅梅,,,draft,0.65,sakenowa_api,
52851,3217,大正の鶴,,,draft,0.65,sakenowa_api,
52856,101,くらしっく,,,draft,0.65,sakenowa_api,
52857,101,国光,,,draft,0.65,sakenowa_api,
52862,1135,五条大橋,,,draft,0.65,sakenowa_api,
52864,6762,鮨びぃる,,,draft,0.65,sakenowa_api,
52866,6762,産土,,,draft,0.65,sakenowa_api,
52867,264,村祐,,,draft,0.65,sakenowa_api,
52868,264,高村桂,,,draft,0.65,sakenowa_api,
52870,264,祐村,,,draft,0.65,sakenowa_api,
52871,4113,桑の都,,,draft,0.65,sakenowa_api,
52872,4113,尾根桜,,,draft,0.65,sakenowa_api,
52873,4113,八王子城,,,draft,0.65,sakenowa_api,
52876,4616,ながつた宿,,,draft,0.65,sakenowa_api,
52878,38,藤村のにごり酒,,,draft,0.65,sakenowa_api,
52879,38,搾ったまんま,,,draft,0.65,sakenowa_api,
52883,7921,米の精 雫,,,draft,0.65,sakenowa_api,
52884,7921,神髄,,,draft,0.65,sakenowa_api,
52885,7921,蔵楽,,,draft,0.65,sakenowa_api,
52886,3224,武蔵の里,,,draft,0.65,sakenowa_api,
52887,3224,武蔵乃里,,,draft,0.65,sakenowa_api,
52892,85,相模屋旅館,,,draft,0.65,sakenowa_api,
52895,966,h(エイチ),,,draft,0.65,sakenowa_api,
52896,966,耶馬寒梅,,,draft,0.65,sakenowa_api,
52897,966,比翼鶴,,,draft,0.65,sakenowa_api,
52898,939,仁四郎,,,draft,0.65,sakenowa_api,
52899,939,玉出泉,,,draft,0.65,sakenowa_api,
52900,939,ゆめほたる,,,draft,0.65,sakenowa_api,
52901,939,大賀,,,draft,0.65,sakenowa_api,
52902,4115,久兵衛,,,draft,0.65,sakenowa_api,
52905,5523,寒紅梅の雫,,,draft,0.65,sakenowa_api,
52906,3209,竹林,,,draft,0.65,sakenowa_api,
52907,3209,泡々酒,,,draft,0.65,sakenowa_api,
52908,3209,農産酒蔵,,,draft,0.65,sakenowa_api,
52909,3209,加茂緑,,,draft,0.65,sakenowa_api,
52910,49,くろさわ,,,draft,0.65,sakenowa_api,
52913,49,まると,,,draft,0.65,sakenowa_api,
52915,49,百姓物語,,,draft,0.65,sakenowa_api,
52918,258,九,,,draft,0.65,sakenowa_api,
52920,7347,霧降,,,draft,0.65,sakenowa_api,
52921,7347,ドルチェ・ブーケ,,,draft,0.65,sakenowa_api,
52922,7347,雪だるま,,,draft,0.65,sakenowa_api,
52923,7347,かぶとむし,,,draft,0.65,sakenowa_api,
52924,7347,羽水,,,draft,0.65,sakenowa_api,
52925,7401,丈,,,draft,0.65,sakenowa_api,
52926,2502,亀甲花菱,,,draft,0.65,sakenowa_api,
52929,2699,名称募集,,,draft,0.65,sakenowa_api,
52930,2699,袋しぼり,,,draft,0.65,sakenowa_api,
52931,853,羽州乃杜,,,draft,0.65,sakenowa_api,
52933,2496,豊明,,,draft,0.65,sakenowa_api,
52934,2496,初緑,,,draft,0.65,sakenowa_api,
52935,2496,健誠,,,draft,0.65,sakenowa_api,
52936,2496,二才の醸,,,draft,0.65,sakenowa_api,
52939,2690,福うづまき,,,draft,0.65,sakenowa_api,
52940,3226,春團治,,,draft,0.65,sakenowa_api,
52942,3448,黒石やきそば酒,,,draft,0.65,sakenowa_api,
52945,2481,帝松,,,draft,0.65,sakenowa_api,
52946,2481,隆光,,,draft,0.65,sakenowa_api,
52947,23,戸隠,,,draft,0.65,sakenowa_api,
52953,876,鷹山,,,draft,0.65,sakenowa_api,
52954,876,香梅,,,draft,0.65,sakenowa_api,
52955,2252,小松人,,,draft,0.65,sakenowa_api,
52956,2252,春心 兼六桜,,,draft,0.65,sakenowa_api,
52960,53,信濃乃國,,,draft,0.65,sakenowa_api,
52962,5987,桜美酒,,,draft,0.65,sakenowa_api,
52963,5987,神開 花 にごり 桜美酒,,,draft,0.65,sakenowa_api,
52964,5502,潮来,,,draft,0.65,sakenowa_api,
52965,5502,麹屋友七,,,draft,0.65,sakenowa_api,
52968,4696,みちのく鬼ころし,,,draft,0.65,sakenowa_api,
52969,7342,米の絆,,,draft,0.65,sakenowa_api,
52970,7342,桜玉,,,draft,0.65,sakenowa_api,
52971,7342,とくまる,,,draft,0.65,sakenowa_api,
52972,7342,越後杜氏直伝 純米酒 丸米仕込,,,draft,0.65,sakenowa_api,
52973,7342,米きち,,,draft,0.65,sakenowa_api,
52978,5510,紬美人,,,draft,0.65,sakenowa_api,
52982,680,悠久の酒,,,draft,0.65,sakenowa_api,
52983,6004,しろうま,,,draft,0.65,sakenowa_api,
52984,6004,太湖,,,draft,0.65,sakenowa_api,
52986,6004,六瓢箪,,,draft,0.65,sakenowa_api,
52987,6004,生乍自由,,,draft,0.65,sakenowa_api,
52990,268,彌彦,,,draft,0.65,sakenowa_api,
52991,268,こしのはくせつ,,,draft,0.65,sakenowa_api,
52993,5804,大峰山,,,draft,0.65,sakenowa_api,
52995,644,能座ほまれ,,,draft,0.65,sakenowa_api,
52996,644,但馬ほまれ,,,draft,0.65,sakenowa_api,
52997,963,杉能舎,,,draft,0.65,sakenowa_api,
52999,994,鷹正宗,,,draft,0.65,sakenowa_api,
53002,2149,大いばり,,,draft,0.65,sakenowa_api,
53003,2149,江向,,,draft,0.65,sakenowa_api,
53007,6768,玄米酒,,,draft,0.65,sakenowa_api,
53012,237,あべ,,,draft,0.65,sakenowa_api,
53013,1155,松の翆,,,draft,0.65,sakenowa_api,
53014,7306,とんばら,,,draft,0.65,sakenowa_api,
53016,7281,隠岐誉,,,draft,0.65,sakenowa_api,
53017,7281,高正宗,,,draft,0.65,sakenowa_api,
53018,7281,隠岐の海,,,draft,0.65,sakenowa_api,
53020,225,恵信,,,draft,0.65,sakenowa_api,
53022,2138,慶樹,,,draft,0.65,sakenowa_api,
53023,2138,千代乃花,,,draft,0.65,sakenowa_api,
53025,2138,杉乃井,,,draft,0.65,sakenowa_api,
53031,1397,盛田,,,draft,0.65,sakenowa_api,
53032,1397,濱嶋,,,draft,0.65,sakenowa_api,
53033,1397,鸞,,,draft,0.65,sakenowa_api,
53035,944,菊美人,,,draft,0.65,sakenowa_api,
53037,1863,森本,,,draft,0.65,sakenowa_api,
53040,7358,栃茜,,,draft,0.65,sakenowa_api,
53042,7288,美波太平洋,,,draft,0.65,sakenowa_api,
53044,7292,青斗七星,,,draft,0.65,sakenowa_api,
53045,7292,ほろ酔いだんだん,,,draft,0.65,sakenowa_api,
53048,1373,純米,,,draft,0.65,sakenowa_api,
53049,103,寿月,,,draft,0.65,sakenowa_api,
53050,103,天栄山,,,draft,0.65,sakenowa_api,
53051,103,寿々乃井,,,draft,0.65,sakenowa_api,
53053,6000,秀一,,,draft,0.65,sakenowa_api,
53054,1860,富士のかさ雲,,,draft,0.65,sakenowa_api,
53055,8821,初桜酒造,,,draft,0.65,sakenowa_api,
53062,108,三春五万石,,,draft,0.65,sakenowa_api,
53063,5590,綾菊,,,draft,0.65,sakenowa_api,
53064,1920,大嶺,,,draft,0.65,sakenowa_api,
53065,1920,Ohmine Junmai,,,draft,0.65,sakenowa_api,
53070,6001,琵琶の神龍,,,draft,0.65,sakenowa_api,
53071,2509,枡川,,,draft,0.65,sakenowa_api,
53073,646,夫婦杉,,,draft,0.65,sakenowa_api,
53075,661,神池,,,draft,0.65,sakenowa_api,
53078,967,筑後川,,,draft,0.65,sakenowa_api,
53079,2505,旭正宗,,,draft,0.65,sakenowa_api,
53080,1400,神杉,,,draft,0.65,sakenowa_api,
53083,7303,和韻,,,draft,0.65,sakenowa_api,
53086,7121,宗麟,,,draft,0.65,sakenowa_api,
53088,1850,はこね,,,draft,0.65,sakenowa_api,
53089,1850,逆さ富士,,,draft,0.65,sakenowa_api,
53090,1850,伊豆山々,,,draft,0.65,sakenowa_api,
53096,894,東の麓,,,draft,0.65,sakenowa_api,
53097,894,天弓,,,draft,0.65,sakenowa_api,
53098,58,笑亀,,,draft,0.65,sakenowa_api,
53104,6547,栄万寿,,,draft,0.65,sakenowa_api,
53107,2271,おれの酒,,,draft,0.65,sakenowa_api,
53109,1913,山縣,,,draft,0.65,sakenowa_api,
53113,294,ゆきのまゆ（醸す森）,,,draft,0.65,sakenowa_api,
53117,241,初花,,,draft,0.65,sakenowa_api,
53122,3220,三光正宗,,,draft,0.65,sakenowa_api,
53123,3220,克正,,,draft,0.65,sakenowa_api,
53124,3220,三光,,,draft,0.65,sakenowa_api,
53125,3220,三光天賦,,,draft,0.65,sakenowa_api,
